region,product,year,rev_op_type,sales_budget_type,month,amount,mom_growth,vs_budget,seasonal_index
DC,CDE,2024,Net,Forecast,Mar,2252992812,30.052,-185572081,0.148
DC,CDE,2024,Net,Forecast,Apr,479481476,0.2128,354061798,0.0315
DC,CDE,2024,Net,Forecast,May,125254103,0.2612,-631336795,0.0082
DC,CDE,2024,Net,Forecast,Jun,3587215,0.0286,-2237857126,0.0002
DC,CDE,2024,Net,Forecast,Jul,1995705884,556.3385,1470613571,0.1311
DC,CDE,2024,Net,Forecast,Aug,588805806,0.295,-283194572,0.0387
DC,CDE,2024,Net,Forecast,Sep,1487818144,2.5268,1036106350,0.0977
DC,CDE,2024,Net,Forecast,Oct,3452147940,2.3203,2553333087,0.2268
DC,CDE,2024,Net,Forecast,Nov,1984654155,0.5749,-492597134,0.1304
DC,CDE,2024,Net,Forecast,Dec,1660903057,0.8369,-3522097828,0.1091
DC,CDE,2024,Op,Actual,Jan,858243681,,502268744,0.0494
DC,CDE,2024,Op,Actual,Feb,613104910,0.7144,532587273,0.0353
DC,CDE,2024,Op,Actual,Mar,417048755,0.6802,-566611893,0.024
DC,CDE,2024,Op,Actual,Apr,152176184,0.3649,-222626911,0.0088
DC,CDE,2024,Op,Actual,May,987518468,6.4893,-480181010,0.0568
DC,CDE,2024,Op,Actual,Jun,2050099564,2.076,1172555114,0.1179
DC,CDE,2024,Op,Actual,Jul,1759263911,0.8581,1294344585,0.1012
DC,CDE,2024,Op,Actual,Aug,390610964,0.222,-448819501,0.0225
DC,CDE,2024,Op,Actual,Sep,2618520467,6.7037,-491945051,0.1506
DC,CDE,2024,Op,Actual,Oct,422371159,0.1613,-798432720,0.0243
DC,CDE,2024,Op,Actual,Nov,3522049857,8.3388,1498379942,0.2025
DC,CDE,2024,Op,Actual,Dec,3598240518,1.0216,3406751942,0.2069
DC,CDE,2024,Op,Budget,Jan,355974937,,0,0.0297
DC,CDE,2024,Op,Budget,Feb,80517637,0.2262,0,0.0067
DC,CDE,2024,Op,Budget,Mar,983660648,12.2167,0,0.082
DC,CDE,2024,Op,Budget,Apr,374803095,0.381,0,0.0313
DC,CDE,2024,Op,Budget,May,1467699478,3.9159,0,0.1224
DC,CDE,2024,Op,Budget,Jun,877544450,0.5979,0,0.0732
DC,CDE,2024,Op,Budget,Jul,464919326,0.5298,0,0.0388
DC,CDE,2024,Op,Budget,Aug,839430465,1.8055,0,0.07
DC,CDE,2024,Op,Budget,Sep,3110465518,3.7054,0,0.2594
DC,CDE,2024,Op,Budget,Oct,1220803879,0.3925,0,0.1018
DC,CDE,2024,Op,Budget,Nov,2023669915,1.6577,0,0.1688
DC,CDE,2024,Op,Budget,Dec,191488576,0.0946,0,0.016
DC,CDE,2024,Op,Forecast,Jan,508766590,,152791653,0.0303
DC,CDE,2024,Op,Forecast,Feb,149531197,0.2939,69013560,0.0089
DC,CDE,2024,Op,Forecast,Mar,2437211038,16.299,1453550390,0.1454
DC,CDE,2024,Op,Forecast,Apr,292040815,0.1198,-82762280,0.0174
DC,CDE,2024,Op,Forecast,May,364890766,1.2495,-1102808712,0.0218
DC,CDE,2024,Op,Forecast,Jun,2290204339,6.2764,1412659889,0.1366
DC,CDE,2024,Op,Forecast,Jul,416901328,0.182,-48017998,0.0249
DC,CDE,2024,Op,Forecast,Aug,683818737,1.6402,-155611728,0.0408
DC,CDE,2024,Op,Forecast,Sep,2257099886,3.3007,-853365632,0.1346
DC,CDE,2024,Op,Forecast,Oct,2505525814,1.1101,1284721935,0.1494
DC,CDE,2024,Op,Forecast,Nov,603989673,0.2411,-1419680242,0.036
DC,CDE,2024,Op,Forecast,Dec,4256588294,7.0475,4065099718,0.2539
DC,CDE,2025,Gross,Actual,Jan,1170945698,,193203150,0.0422
DC,CDE,2025,Gross,Actual,Feb,1234439609,1.0542,692064133,0.0445
DC,CDE,2025,Gross,Actual,Mar,1800190581,1.4583,1195537291,0.0649
DC,CDE,2025,Gross,Actual,Apr,1220962294,0.6782,824318331,0.044
DC,CDE,2025,Gross,Actual,May,2037017271,1.6684,673060214,0.0734
DC,CDE,2025,Gross,Actual,Jun,2293919198,1.1261,829860477,0.0827
DC,CDE,2025,Gross,Actual,Jul,3147736059,1.3722,788618354,0.1135
DC,CDE,2025,Gross,Actual,Aug,2137128179,0.6789,1397115809,0.077
DC,CDE,2025,Gross,Actual,Sep,2177699625,1.019,-1578679434,0.0785
DC,CDE,2025,Gross,Actual,Oct,4388814643,2.0153,1145335261,0.1582
DC,CDE,2025,Gross,Actual,Nov,1649788891,0.3759,-3282547495,0.0595
DC,CDE,2025,Gross,Actual,Dec,4483570099,2.7177,-228487767,0.1616
DC,CDE,2025,Gross,Budget,Jan,977742548,,0,0.039
DC,CDE,2025,Gross,Budget,Feb,542375476,0.5547,0,0.0216
DC,CDE,2025,Gross,Budget,Mar,604653290,1.1148,0,0.0241
DC,CDE,2025,Gross,Budget,Apr,396643963,0.656,0,0.0158
DC,CDE,2025,Gross,Budget,May,1363957057,3.4387,0,0.0544
DC,CDE,2025,Gross,Budget,Jun,1464058721,1.0734,0,0.0583
DC,CDE,2025,Gross,Budget,Jul,2359117705,1.6114,0,0.094
DC,CDE,2025,Gross,Budget,Aug,740012370,0.3137,0,0.0295
DC,CDE,2025,Gross,Budget,Sep,3756379059,5.0761,0,0.1497
DC,CDE,2025,Gross,Budget,Oct,3243479382,0.8635,0,0.1293
DC,CDE,2025,Gross,Budget,Nov,4932336386,1.5207,0,0.1966
DC,CDE,2025,Gross,Budget,Dec,4712057866,0.9553,0,0.1878
DC,CDE,2025,Gross,Forecast,Jan,1346948348,,369205800,0.0664
DC,CDE,2025,Gross,Forecast,Feb,1781432241,1.3226,1239056765,0.0878
DC,CDE,2025,Gross,Forecast,Mar,2789607529,1.5659,2184954239,0.1375
DC,CDE,2025,Gross,Forecast,Apr,349250556,0.1252,-47393407,0.0172
DC,CDE,2025,Gross,Forecast,May,942269282,2.698,-421687775,0.0464
DC,CDE,2025,Gross,Forecast,Jun,300725613,0.3192,-1163333108,0.0148
DC,CDE,2025,Gross,Forecast,Jul,3366539196,11.1947,1007421491,0.1659
DC,CDE,2025,Gross,Forecast,Aug,1664894109,0.4945,924881739,0.0821
DC,CDE,2025,Gross,Forecast,Sep,2278502494,1.3686,-1477876565,0.1123
DC,CDE,2025,Gross,Forecast,Oct,1864306314,0.8182,-1379173068,0.0919
DC,CDE,2025,Gross,Forecast,Nov,745739125,0.4,-4186597261,0.0368
DC,CDE,2025,Gross,Forecast,Dec,2857335347,3.8315,-1854722519,0.1408
DC,CDE,2025,Net,Actual,Jan,391754727,,-648468275,0.0282
DC,CDE,2025,Net,Actual,Feb,56299838,0.1437,-503827052,0.0041
DC,CDE,2025,Net,Actual,Mar,848341586,15.0683,-1911949501,0.0611
DC,CDE,2025,Net,Actual,Apr,15085401,0.0178,-157150799,0.0011
DC,CDE,2025,Net,Actual,May,646837225,42.8784,-844138297,0.0466
DC,CDE,2025,Net,Actual,Jun,286579154,0.443,-1904725634,0.0206
DC,CDE,2025,Net,Actual,Jul,1796193821,6.2677,704548647,0.1293
DC,CDE,2025,Net,Actual,Aug,1299743779,0.7236,-88524300,0.0936
DC,CDE,2025,Net,Actual,Sep,1208471491,0.9298,-1104783030,0.087
DC,CDE,2025,Net,Actual,Oct,3500530228,2.8967,2855181206,0.2521
DC,CDE,2025,Net,Actual,Nov,2533540422,0.7238,-1384282580,0.1824
DC,CDE,2025,Net,Actual,Dec,1303918485,0.5147,-1456418346,0.0939
DC,CDE,2025,Net,Budget,Jan,1040223002,,0,0.0512
DC,CDE,2025,Net,Budget,Feb,560126890,0.5385,0,0.0275
DC,CDE,2025,Net,Budget,Mar,2760291087,4.928,0,0.1358
DC,CDE,2025,Net,Budget,Apr,172236200,0.0624,0,0.0085
DC,CDE,2025,Net,Budget,May,1490975522,8.6566,0,0.0733
DC,CDE,2025,Net,Budget,Jun,2191304788,1.4697,0,0.1078
DC,CDE,2025,Net,Budget,Jul,1091645174,0.4982,0,0.0537
DC,CDE,2025,Net,Budget,Aug,1388268079,1.2717,0,0.0683
DC,CDE,2025,Net,Budget,Sep,2313254521,1.6663,0,0.1138
DC,CDE,2025,Net,Budget,Oct,645349022,0.279,0,0.0317
DC,CDE,2025,Net,Budget,Nov,3917823002,6.0709,0,0.1927
DC,CDE,2025,Net,Budget,Dec,2760336831,0.7046,0,0.1358
DC,CDE,2025,Net,Forecast,Jan,394396444,,-645826558,0.0193
DC,CDE,2025,Net,Forecast,Feb,815866753,2.0686,255739863,0.0398
DC,CDE,2025,Net,Forecast,Mar,1507527196,1.8478,-1252763891,0.0736
DC,CDE,2025,Net,Forecast,Apr,451698901,0.2996,279462701,0.022
DC,CDE,2025,Net,Forecast,May,580044150,1.2841,-910931372,0.0283
DC,CDE,2025,Net,Forecast,Jun,1957443522,3.3746,-233861266,0.0956
DC,CDE,2025,Net,Forecast,Jul,553799450,0.2829,-537845724,0.027
DC,CDE,2025,Net,Forecast,Aug,958853918,1.7314,-429414161,0.0468
DC,CDE,2025,Net,Forecast,Sep,2152804721,2.2452,-160449800,0.1051
DC,CDE,2025,Net,Forecast,Oct,2822388211,1.311,2177039189,0.1378
DC,CDE,2025,Net,Forecast,Nov,4036252111,1.4301,118429109,0.197
DC,CDE,2025,Net,Forecast,Dec,4254627693,1.0541,1494290862,0.2077
DC,CDE,2025,Op,Actual,Jan,24590075,,-236514608,0.0018
DC,CDE,2025,Op,Actual,Feb,700115914,28.4715,560358619,0.0511
DC,CDE,2025,Op,Actual,Mar,836457980,1.1947,-1582046557,0.0611
DC,CDE,2025,Op,Actual,Apr,987076859,1.1801,833753424,0.0721
DC,CDE,2025,Op,Actual,May,728296081,0.7378,-970532136,0.0532
DC,CDE,2025,Op,Actual,Jun,1721453136,2.3637,1101678937,0.1257
DC,CDE,2025,Op,Actual,Jul,1078816092,0.6267,-1047492505,0.0788
DC,CDE,2025,Op,Actual,Aug,957413654,0.8875,769637436,0.0699
DC,CDE,2025,Op,Actual,Sep,2162708950,2.2589,-749612956,0.1579
DC,CDE,2025,Op,Actual,Oct,209197815,0.0967,-2285912680,0.0153
DC,CDE,2025,Op,Actual,Nov,2079600639,9.9408,-478021767,0.1519
DC,CDE,2025,Op,Actual,Dec,2207393229,1.0615,1310699439,0.1612
DC,CDE,2025,Op,Budget,Jan,261104683,,0,0.0159
DC,CDE,2025,Op,Budget,Feb,139757295,0.5353,0,0.0085
DC,CDE,2025,Op,Budget,Mar,2418504537,17.305,0,0.1469
DC,CDE,2025,Op,Budget,Apr,153323435,0.0634,0,0.0093
DC,CDE,2025,Op,Budget,May,1698828217,11.08,0,0.1032
DC,CDE,2025,Op,Budget,Jun,619774199,0.3648,0,0.0376
DC,CDE,2025,Op,Budget,Jul,2126308597,3.4308,0,0.1291
DC,CDE,2025,Op,Budget,Aug,187776218,0.0883,0,0.0114
DC,CDE,2025,Op,Budget,Sep,2912321906,15.5095,0,0.1769
DC,CDE,2025,Op,Budget,Oct,2495110495,0.8567,0,0.1515
DC,CDE,2025,Op,Budget,Nov,2557622406,1.0251,0,0.1553
DC,CDE,2025,Op,Budget,Dec,896693790,0.3506,0,0.0545
DC,CDE,2025,Op,Forecast,Jan,117128519,,-143976164,0.0089
DC,CDE,2025,Op,Forecast,Feb,452877365,3.8665,313120070,0.0344
DC,CDE,2025,Op,Forecast,Mar,978075510,2.1597,-1440429027,0.0744
DC,CDE,2025,Op,Forecast,Apr,611930035,0.6256,458606600,0.0465
DC,CDE,2025,Op,Forecast,May,1142298569,1.8667,-556529648,0.0869
DC,CDE,2025,Op,Forecast,Jun,1837504572,1.6086,1217730373,0.1397
DC,CDE,2025,Op,Forecast,Jul,2332686893,1.2695,206378296,0.1774
DC,CDE,2025,Op,Forecast,Aug,1024999818,0.4394,837223600,0.0779
DC,CDE,2025,Op,Forecast,Sep,913669456,0.8914,-1998652450,0.0695
DC,CDE,2025,Op,Forecast,Oct,1124114784,1.2303,-1370995711,0.0855
DC,CDE,2025,Op,Forecast,Nov,1484900231,1.321,-1072722175,0.1129
DC,CDE,2025,Op,Forecast,Dec,1130188668,0.7611,233494878,0.0859
DC,PJ,2024,Gross,Actual,Jan,843083002,,-308651089,0.0387
DC,PJ,2024,Gross,Actual,Feb,983507414,1.1666,552962830,0.0452
DC,PJ,2024,Gross,Actual,Mar,2228614114,2.266,1930494977,0.1024
DC,PJ,2024,Gross,Actual,Apr,1365543287,0.6127,886038455,0.0627
DC,PJ,2024,Gross,Actual,May,183252509,0.1342,-1631827702,0.0084
DC,PJ,2024,Gross,Actual,Jun,1668176879,9.1032,218700847,0.0766
DC,PJ,2024,Gross,Actual,Jul,3276466441,1.9641,3191909662,0.1505
DC,PJ,2024,Gross,Actual,Aug,40183569,0.0123,-1351442016,0.0018
DC,PJ,2024,Gross,Actual,Sep,2491224019,61.9961,-449194329,0.1144
DC,PJ,2024,Gross,Actual,Oct,137587006,0.0552,-4346494773,0.0063
DC,PJ,2024,Gross,Actual,Nov,4812872844,34.9806,413623538,0.2211
DC,PJ,2024,Gross,Actual,Dec,3739417668,0.777,-1730407622,0.1718
DC,PJ,2024,Gross,Budget,Jan,1151734091,,0,0.0472
DC,PJ,2024,Gross,Budget,Feb,430544584,0.3738,0,0.0176
DC,PJ,2024,Gross,Budget,Mar,298119137,0.6924,0,0.0122
DC,PJ,2024,Gross,Budget,Apr,479504832,1.6084,0,0.0197
DC,PJ,2024,Gross,Budget,May,1815080211,3.7853,0,0.0744
DC,PJ,2024,Gross,Budget,Jun,1449476032,0.7986,0,0.0594
DC,PJ,2024,Gross,Budget,Jul,84556779,0.0583,0,0.0035
DC,PJ,2024,Gross,Budget,Aug,1391625585,16.4579,0,0.057
DC,PJ,2024,Gross,Budget,Sep,2940418348,2.1129,0,0.1205
DC,PJ,2024,Gross,Budget,Oct,4484081779,1.525,0,0.1838
DC,PJ,2024,Gross,Budget,Nov,4399249306,0.9811,0,0.1803
DC,PJ,2024,Gross,Budget,Dec,5469825290,1.2434,0,0.2242
DC,PJ,2024,Gross,Forecast,Jan,1978892506,,827158415,0.0973
DC,PJ,2024,Gross,Forecast,Feb,221941141,0.1122,-208603443,0.0109
DC,PJ,2024,Gross,Forecast,Mar,2206365666,9.9412,1908246529,0.1085
DC,PJ,2024,Gross,Forecast,Apr,193530419,0.0877,-285974413,0.0095
DC,PJ,2024,Gross,Forecast,May,723852362,3.7403,-1091227849,0.0356
DC,PJ,2024,Gross,Forecast,Jun,1608428653,2.222,158952621,0.0791
DC,PJ,2024,Gross,Forecast,Jul,2266315883,1.409,2181759104,0.1114
DC,PJ,2024,Gross,Forecast,Aug,1118455529,0.4935,-273170056,0.055
DC,PJ,2024,Gross,Forecast,Sep,2032181495,1.817,-908236853,0.0999
DC,PJ,2024,Gross,Forecast,Oct,3857149596,1.898,-626932183,0.1896
DC,PJ,2024,Gross,Forecast,Nov,2212783430,0.5737,-2186465876,0.1088
DC,PJ,2024,Gross,Forecast,Dec,1924590564,0.8698,-3545234726,0.0946
DC,PJ,2024,Net,Actual,Jan,208810051,,-843229540,0.016
DC,PJ,2024,Net,Actual,Feb,237287993,1.1364,-429145805,0.0181
DC,PJ,2024,Net,Actual,Mar,2513441233,10.5924,1517221643,0.1922
DC,PJ,2024,Net,Actual,Apr,244040285,0.0971,-667824388,0.0187
DC,PJ,2024,Net,Actual,May,848211090,3.4757,843837252,0.0649
DC,PJ,2024,Net,Actual,Jun,578235199,0.6817,214200457,0.0442
DC,PJ,2024,Net,Actual,Jul,1993445292,3.4475,1779878483,0.1524
DC,PJ,2024,Net,Actual,Aug,12713810,0.0064,-1539193178,0.001
DC,PJ,2024,Net,Actual,Sep,1551732836,122.051,-673857709,0.1187
DC,PJ,2024,Net,Actual,Oct,1937915249,1.2489,1059243585,0.1482
DC,PJ,2024,Net,Actual,Nov,2836279092,1.4636,-1083763400,0.2169
DC,PJ,2024,Net,Actual,Dec,115943023,0.0409,-2592437803,0.0089
DC,PJ,2024,Net,Budget,Jan,1052039591,,0,0.0679
DC,PJ,2024,Net,Budget,Feb,666433798,0.6335,0,0.043
DC,PJ,2024,Net,Budget,Mar,996219590,1.4949,0,0.0643
DC,PJ,2024,Net,Budget,Apr,911864673,0.9153,0,0.0589
DC,PJ,2024,Net,Budget,May,4373838,0.0048,0,0.0003
DC,PJ,2024,Net,Budget,Jun,364034742,83.23,0,0.0235
DC,PJ,2024,Net,Budget,Jul,213566809,0.5867,0,0.0138
DC,PJ,2024,Net,Budget,Aug,1551906988,7.2666,0,0.1002
DC,PJ,2024,Net,Budget,Sep,2225590545,1.4341,0,0.1437
DC,PJ,2024,Net,Budget,Oct,878671664,0.3948,0,0.0567
DC,PJ,2024,Net,Budget,Nov,3920042492,4.4613,0,0.253
DC,PJ,2024,Net,Budget,Dec,2708380826,0.6909,0,0.1748
DC,PJ,2024,Net,Forecast,Jan,751544577,,-300495014,0.0636
DC,PJ,2024,Net,Forecast,Feb,100305467,0.1335,-566128331,0.0085
DC,PJ,2024,Net,Forecast,Mar,1415261395,14.1095,419041805,0.1197
DC,PJ,2024,Net,Forecast,Apr,655552987,0.4632,-256311686,0.0555
DC,PJ,2024,Net,Forecast,May,893618175,1.3632,889244337,0.0756
DC,PJ,2024,Net,Forecast,Jun,1702492802,1.9052,1338458060,0.144
DC,PJ,2024,Net,Forecast,Jul,200106377,0.1175,-13460432,0.0169
DC,PJ,2024,Net,Forecast,Aug,875033807,4.3728,-676873181,0.074
DC,PJ,2024,Net,Forecast,Sep,158938480,0.1816,-2066652065,0.0134
DC,PJ,2024,Net,Forecast,Oct,2070356817,13.0262,1191685153,0.1752
DC,PJ,2024,Net,Forecast,Nov,2043464749,0.987,-1876577743,0.1729
DC,PJ,2024,Net,Forecast,Dec,952597163,0.4662,-1755783663,0.0806
DC,PJ,2024,Op,Actual,Jan,818431915,,657358743,0.0494
DC,PJ,2024,Op,Actual,Feb,529974262,0.6475,-2285680,0.032
DC,PJ,2024,Op,Actual,Mar,2051470721,3.8709,1769017190,0.1237
DC,PJ,2024,Op,Actual,Apr,167880796,0.0818,-617453158,0.0101
DC,PJ,2024,Op,Actual,May,754649073,4.4951,-366012620,0.0455
DC,PJ,2024,Op,Actual,Jun,408459703,0.5413,332402342,0.0246
DC,PJ,2024,Op,Actual,Jul,1575531144,3.8572,1193641399,0.095
DC,PJ,2024,Op,Actual,Aug,1698854176,1.0783,1240717589,0.1025
DC,PJ,2024,Op,Actual,Sep,828169558,0.4875,-692547531,0.05
DC,PJ,2024,Op,Actual,Oct,2301322259,2.7788,-912693881,0.1388
DC,PJ,2024,Op,Actual,Nov,2478991438,1.0772,1928223070,0.1495
DC,PJ,2024,Op,Actual,Dec,2964974698,1.196,2224456103,0.1788
DC,PJ,2024,Op,Budget,Jan,161073172,,0,0.0164
DC,PJ,2024,Op,Budget,Feb,532259942,3.3045,0,0.0542
DC,PJ,2024,Op,Budget,Mar,282453531,0.5307,0,0.0288
DC,PJ,2024,Op,Budget,Apr,785333954,2.7804,0,0.0799
DC,PJ,2024,Op,Budget,May,1120661693,1.427,0,0.1141
DC,PJ,2024,Op,Budget,Jun,76057361,0.0679,0,0.0077
DC,PJ,2024,Op,Budget,Jul,381889745,5.0211,0,0.0389
DC,PJ,2024,Op,Budget,Aug,458136587,1.1997,0,0.0466
DC,PJ,2024,Op,Budget,Sep,1520717089,3.3194,0,0.1548
DC,PJ,2024,Op,Budget,Oct,3214016140,2.1135,0,0.3272
DC,PJ,2024,Op,Budget,Nov,550768368,0.1714,0,0.0561
DC,PJ,2024,Op,Budget,Dec,740518595,1.3445,0,0.0754
DC,PJ,2024,Op,Forecast,Jan,543961240,,382888068,0.0421
DC,PJ,2024,Op,Forecast,Feb,438545106,0.8062,-93714836,0.0339
DC,PJ,2024,Op,Forecast,Mar,1821450140,4.1534,1538996609,0.141
DC,PJ,2024,Op,Forecast,Apr,645242334,0.3542,-140091620,0.0499
DC,PJ,2024,Op,Forecast,May,572202687,0.8868,-548459006,0.0443
DC,PJ,2024,Op,Forecast,Jun,329758664,0.5763,253701303,0.0255
DC,PJ,2024,Op,Forecast,Jul,1504825177,4.5634,1122935432,0.1165
DC,PJ,2024,Op,Forecast,Aug,1103692911,0.7334,645556324,0.0854
DC,PJ,2024,Op,Forecast,Sep,899767301,0.8152,-620949788,0.0696
DC,PJ,2024,Op,Forecast,Oct,3231390817,3.5914,17374677,0.2501
DC,PJ,2024,Op,Forecast,Nov,397626750,0.1231,-153141618,0.0308
DC,PJ,2024,Op,Forecast,Dec,1433700292,3.6056,693181697,0.1109
DC,PJ,2025,Gross,Actual,Jan,1459680000,,-107974841,0.0512
DC,PJ,2025,Gross,Actual,Feb,1412370000,0.9676,684546396,0.0495
DC,PJ,2025,Gross,Actual,Mar,1993140000,1.4112,918313655,0.0699
DC,PJ,2025,Gross,Actual,Apr,1330020000,0.6673,26557883,0.0466
DC,PJ,2025,Gross,Actual,May,1587440000,1.1935,-516522558,0.0556
DC,PJ,2025,Gross,Actual,Jun,1721020000,1.0841,1556421117,0.0603
DC,PJ,2025,Gross,Actual,Jul,2314250000,1.3447,2278753042,0.0811
DC,PJ,2025,Gross,Actual,Aug,1473710000,0.6368,294889173,0.0517
DC,PJ,2025,Gross,Actual,Sep,2769980000,1.8796,758125510,0.0971
DC,PJ,2025,Gross,Actual,Oct,3014530000,1.0883,-384660001,0.1057
DC,PJ,2025,Gross,Actual,Nov,3741800000,1.2413,3520204312,0.1311
DC,PJ,2025,Gross,Actual,Dec,5714330000,1.5272,4085364875,0.2003
DC,PJ,2025,Gross,Budget,Jan,1567654841,,0,0.1017
DC,PJ,2025,Gross,Budget,Feb,727823604,0.4643,0,0.0472
DC,PJ,2025,Gross,Budget,Mar,1074826345,1.4768,0,0.0697
DC,PJ,2025,Gross,Budget,Apr,1303462117,1.2127,0,0.0845
DC,PJ,2025,Gross,Budget,May,2103962558,1.6141,0,0.1365
DC,PJ,2025,Gross,Budget,Jun,164598883,0.0782,0,0.0107
DC,PJ,2025,Gross,Budget,Jul,35496958,0.2157,0,0.0023
DC,PJ,2025,Gross,Budget,Aug,1178820827,33.2091,0,0.0765
DC,PJ,2025,Gross,Budget,Sep,2011854490,1.7067,0,0.1305
DC,PJ,2025,Gross,Budget,Oct,3399190001,1.6896,0,0.2205
DC,PJ,2025,Gross,Budget,Nov,221595688,0.0652,0,0.0144
DC,PJ,2025,Gross,Budget,Dec,1628965125,7.3511,0,0.1057
DC,PJ,2025,Gross,Forecast,Jan,1597203074,,29548233,0.0764
DC,PJ,2025,Gross,Forecast,Feb,1920097370,1.2022,1192273766,0.0919
DC,PJ,2025,Gross,Forecast,Mar,2516514844,1.3106,1441688499,0.1204
DC,PJ,2025,Gross,Forecast,Apr,1718018142,0.6827,414556025,0.0822
DC,PJ,2025,Gross,Forecast,May,678892960,0.3952,-1425069598,0.0325
DC,PJ,2025,Gross,Forecast,Jun,2531634101,3.7291,2367035218,0.1211
DC,PJ,2025,Gross,Forecast,Jul,1045607737,0.413,1010110779,0.05
DC,PJ,2025,Gross,Forecast,Aug,336755265,0.3221,-842065562,0.0161
DC,PJ,2025,Gross,Forecast,Sep,1397384171,4.1496,-614470319,0.0668
DC,PJ,2025,Gross,Forecast,Oct,1113703309,0.797,-2285486692,0.0533
DC,PJ,2025,Gross,Forecast,Nov,746209178,0.67,524613490,0.0357
DC,PJ,2025,Gross,Forecast,Dec,5301604241,7.1047,3672639116,0.2536
DC,PJ,2025,Net,Actual,Jan,816580000,,375248625,0.04
DC,PJ,2025,Net,Actual,Feb,558140000,0.6835,349100194,0.0273
DC,PJ,2025,Net,Actual,Mar,1900680000,3.4054,-500147739,0.093
DC,PJ,2025,Net,Actual,Apr,690200000,0.3631,230997254,0.0338
DC,PJ,2025,Net,Actual,May,1179290000,1.7086,243128111,0.0577
DC,PJ,2025,Net,Actual,Jun,1586330000,1.3452,1544660228,0.0776
DC,PJ,2025,Net,Actual,Jul,1714840000,1.081,1349783119,0.0839
DC,PJ,2025,Net,Actual,Aug,1135490000,0.6622,1112623698,0.0556
DC,PJ,2025,Net,Actual,Sep,2130190000,1.876,-1022550208,0.1043
DC,PJ,2025,Net,Actual,Oct,2388160000,1.1211,1918695229,0.1169
DC,PJ,2025,Net,Actual,Nov,2773170000,1.1612,1610470841,0.1357
DC,PJ,2025,Net,Actual,Dec,3556680000,1.2825,-1119538303,0.1741
DC,PJ,2025,Net,Budget,Jan,441331375,,0,0.0308
DC,PJ,2025,Net,Budget,Feb,209039806,0.4737,0,0.0146
DC,PJ,2025,Net,Budget,Mar,2400827739,11.485,0,0.1675
DC,PJ,2025,Net,Budget,Apr,459202746,0.1913,0,0.032
DC,PJ,2025,Net,Budget,May,936161889,2.0387,0,0.0653
DC,PJ,2025,Net,Budget,Jun,41669772,0.0445,0,0.0029
DC,PJ,2025,Net,Budget,Jul,365056881,8.7607,0,0.0255
DC,PJ,2025,Net,Budget,Aug,22866302,0.0626,0,0.0016
DC,PJ,2025,Net,Budget,Sep,3152740208,137.8771,0,0.2199
DC,PJ,2025,Net,Budget,Oct,469464771,0.1489,0,0.0327
DC,PJ,2025,Net,Budget,Nov,1162699159,2.4766,0,0.0811
DC,PJ,2025,Net,Budget,Dec,4676218303,4.0219,0,0.3262
DC,PJ,2025,Net,Forecast,Jan,74861457,,-366469918,0.0087
DC,PJ,2025,Net,Forecast,Feb,316283967,4.2249,107244161,0.0366
DC,PJ,2025,Net,Forecast,Mar,48243369,0.1525,-2352584370,0.0056
DC,PJ,2025,Net,Forecast,Apr,645987147,13.3902,186784401,0.0748
DC,PJ,2025,Net,Forecast,May,1725785555,2.6715,789623666,0.1998
DC,PJ,2025,Net,Forecast,Jun,238889013,0.1384,197219241,0.0277
DC,PJ,2025,Net,Forecast,Jul,2213227949,9.2647,1848171068,0.2562
DC,PJ,2025,Net,Forecast,Aug,879676562,0.3975,856810260,0.1018
DC,PJ,2025,Net,Forecast,Sep,884346025,1.0053,-2268394183,0.1024
DC,PJ,2025,Net,Forecast,Oct,471733345,0.5334,2268574,0.0546
DC,PJ,2025,Net,Forecast,Nov,1035718041,2.1956,-126981118,0.1199
DC,PJ,2025,Net,Forecast,Dec,103910470,0.1003,-4572307833,0.012
DC,PJ,2025,Op,Actual,Jan,816580000,,585673999,0.04
DC,PJ,2025,Op,Actual,Feb,558140000,0.6835,-154298283,0.0273
DC,PJ,2025,Op,Actual,Mar,1900680000,3.4054,599116426,0.093
DC,PJ,2025,Op,Actual,Apr,690200000,0.3631,303645051,0.0338
DC,PJ,2025,Op,Actual,May,1179290000,1.7086,525622163,0.0577
DC,PJ,2025,Op,Actual,Jun,1586330000,1.3452,1018431656,0.0776
DC,PJ,2025,Op,Actual,Jul,1714840000,1.081,1020746295,0.0839
DC,PJ,2025,Op,Actual,Aug,1135490000,0.6622,180172416,0.0556
DC,PJ,2025,Op,Actual,Sep,2130190000,1.876,1859281335,0.1043
DC,PJ,2025,Op,Actual,Oct,2388160000,1.1211,250261420,0.1169
DC,PJ,2025,Op,Actual,Nov,2773170000,1.1612,1631168702,0.1357
DC,PJ,2025,Op,Actual,Dec,3556680000,1.2825,1318731630,0.1741
DC,PJ,2025,Op,Budget,Jan,230906001,,0,0.0205
DC,PJ,2025,Op,Budget,Feb,712438283,3.0854,0,0.0631
DC,PJ,2025,Op,Budget,Mar,1301563574,1.8269,0,0.1153
DC,PJ,2025,Op,Budget,Apr,386554949,0.297,0,0.0342
DC,PJ,2025,Op,Budget,May,653667837,1.691,0,0.0579
DC,PJ,2025,Op,Budget,Jun,567898344,0.8688,0,0.0503
DC,PJ,2025,Op,Budget,Jul,694093705,1.2222,0,0.0615
