region,product,year,rev_op_type,sales_budget_type,total,h1,h2,q1,q2,q3,q4,ytd
VSCN,PJ,2024,Net,Actual,55186189652,37454944201,17731245451,17528975164,19925969037,9324798441,8406447010,37454944201
VSCN,PJ,2024,Net,Budget,48133518569,20402514600,27731003969,9790903852,10611610748,5953462340,21777541629,20402514600
VSCN,PJ,2024,Net,Forecast,73248191496,41009550920,32238640576,24551525328,16458025592,17227324998,15011315578,41009550920
VSCN,PJ,2024,Op,Actual,48325125857,24595607299,23729518558,14863504312,9732102987,10324019521,13405499037,24595607299
VSCN,PJ,2024,Op,Budget,71570599592,34992928470,36577671122,21859397816,13133530654,18136857852,18440813270,34992928470
VSCN,PJ,2024,Op,Forecast,72176125922,38561534150,33614591772,24966179634,13595354516,13596773426,20017818346,38561534150
VSCN,PJ,2025,Gross,Actual,88293431200,46100850000,42192581200,25383040000,20717810000,19702581200,22490000000,46100850000
VSCN,PJ,2025,Gross,Budget,53101795578,25098094943,28003700635,13005095635,12092999308,15058375421,12945325214,25098094943
VSCN,PJ,2025,Gross,Forecast,68026856897,34884425036,33142431861,27116014541,7768410495,24213079707,8929352154,34884425036
VSCN,PJ,2025,Net,Actual,86479482100,45309160000,41170322100,24846170000,20462990000,19360322100,21810000000,45309160000
VSCN,PJ,2025,Net,Budget,46698659411,27265701597,19432957814,13826961853,13438739744,10815366940,8617590874,27265701597
VSCN,PJ,2025,Net,Forecast,65423155712,39643934097,25779221615,21090942781,18552991316,10386174563,15393047052,39643934097
VSCN,PJ,2025,Op,Actual,86479482100,45309160000,41170322100,24846170000,20462990000,19360322100,21810000000,45309160000
VSCN,PJ,2025,Op,Budget,65103445958,35934795410,29168650548,25827638264,10107157146,17573330995,11595319553,35934795410
VSCN,PJ,2025,Op,Forecast,60090913801,26351957511,33738956290,12810245966,13541711545,11607754614,22131201676,26351957511
