region,product,year,rev_op_type,sales_budget_type,ytd_gap,budget_hit_rate,yoy_total,yoy_h1,yoy_h2,yoy_q1,yoy_q2,yoy_q3,yoy_q4,breakeven_month
VSCN,CDE,2025,Net,Forecast,2457339826,107,1.2713,0.9924,1.7841,1.821,0.3893,1.1091,3.7721,
VSCN,CDE,2025,Op,Actual,4142012639,113,1.0726,0.9313,1.2633,1.2829,0.6507,1.0335,1.6327,1.0
VSCN,CDE,2025,Op,Budget,0,100,1.1514,1.1691,1.1381,0.5868,3.4204,1.8516,0.7152,
VSCN,CDE,2025,Op,Forecast,17337841713,153,1.2552,1.3811,1.0403,1.8609,1.0538,1.3718,0.9235,
VSCN,PJ,2024,Gross,Actual,17456244824,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
VSCN,PJ,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSCN,PJ,2024,Gross,Forecast,-11174686923,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSCN,PJ,2024,Net,Actual,17052429601,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
VSCN,PJ,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSCN,PJ,2024,Net,Forecast,20607036320,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSCN,PJ,2024,Op,Actual,-10397321171,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSCN,PJ,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSCN,PJ,2024,Op,Forecast,3568605680,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSCN,PJ,2025,Gross,Actual,21002755057,184,1.0024,0.8975,1.1492,0.945,0.8454,1.144,1.1539,1.0
VSCN,PJ,2025,Gross,Budget,0,100,0.8368,0.7401,0.9477,0.7984,0.6863,0.8841,1.0343,
VSCN,PJ,2025,Gross,Forecast,9786330093,139,0.9292,1.5344,0.6566,1.4929,1.6993,0.8594,0.4005,
VSCN,PJ,2025,Net,Actual,18043458403,166,1.567,1.2097,2.3219,1.4174,1.027,2.0762,2.5944,1.0
VSCN,PJ,2025,Net,Budget,0,100,0.9702,1.3364,0.7008,1.4122,1.2664,1.8167,0.3957,
VSCN,PJ,2025,Net,Forecast,12378232500,145,0.8932,0.9667,0.7996,0.859,1.1273,0.6029,1.0254,
VSCN,PJ,2025,Op,Actual,9374364590,126,1.7895,1.8422,1.735,1.6716,2.1026,1.8753,1.6269,1.0
VSCN,PJ,2025,Op,Budget,0,100,0.9096,1.0269,0.7974,1.1815,0.7696,0.9689,0.6288,
VSCN,PJ,2025,Op,Forecast,-9582837899,73,0.8326,0.6834,1.0037,0.5131,0.9961,0.8537,1.1056,
