product,year,region,rev_op_type,sales_budget_type,month,amount
CDE,2025,DE,Op,Actual,Mar,1813548647
CDE,2025,DE,Op,Actual,May,3558676967
CDE,2025,DE,Op,Actual,Nov,1696969802
CDE,2025,DE,Op,Actual,Oct,992926797
CDE,2025,DE,Op,Actual,Sep,4636460825
CDE,2025,DE,Op,Budget,Apr,47643069
CDE,2025,DE,Op,Budget,Aug,3510516200
CDE,2025,DE,Op,Budget,Dec,474892012
CDE,2025,DE,Op,Budget,Feb,2182404549
CDE,2025,DE,Op,Budget,Jan,1582178682
CDE,2025,DE,Op,Budget,Jul,694749872
CDE,2025,DE,Op,Budget,Jun,4861525865
CDE,2025,DE,Op,Budget,Mar,2582500916
CDE,2025,DE,Op,Budget,May,1998630544
CDE,2025,DE,Op,Budget,Nov,2371579341
CDE,2025,DE,Op,Budget,Oct,2491907184
CDE,2025,DE,Op,Budget,Sep,5968277844
CDE,2025,DE,Op,Forecast,Apr,4200769538
CDE,2025,DE,Op,Forecast,Aug,2580308689
CDE,2025,DE,Op,Forecast,Dec,2982985118
CDE,2025,DE,Op,Forecast,Feb,2248154810
CDE,2025,DE,Op,Forecast,Jan,1907875168
CDE,2025,DE,Op,Forecast,Jul,3383225169
CDE,2025,DE,Op,Forecast,Jun,4756501429
CDE,2025,DE,Op,Forecast,Mar,121741592
CDE,2025,DE,Op,Forecast,May,1187554930
CDE,2025,DE,Op,Forecast,Nov,3760202798
CDE,2025,DE,Op,Forecast,Oct,2089288217
CDE,2025,DE,Op,Forecast,Sep,5004882742
CDE,2025,ES,Gross,Actual,Apr,704397969
CDE,2025,ES,Gross,Actual,Aug,127261805
CDE,2025,ES,Gross,Actual,Dec,446102907
CDE,2025,ES,Gross,Actual,Feb,113125554
CDE,2025,ES,Gross,Actual,Jan,55540781
CDE,2025,ES,Gross,Actual,Jul,1122465135
CDE,2025,ES,Gross,Actual,Jun,486358239
CDE,2025,ES,Gross,Actual,Mar,939222550
CDE,2025,ES,Gross,Actual,May,325940363
CDE,2025,ES,Gross,Actual,Nov,404445421
CDE,2025,ES,Gross,Actual,Oct,283193776
CDE,2025,ES,Gross,Actual,Sep,109067947
CDE,2025,ES,Gross,Budget,Apr,331784022
CDE,2025,ES,Gross,Budget,Aug,20595858
CDE,2025,ES,Gross,Budget,Dec,147373228
CDE,2025,ES,Gross,Budget,Feb,613987790
CDE,2025,ES,Gross,Budget,Jan,339602557
CDE,2025,ES,Gross,Budget,Jul,993529254
CDE,2025,ES,Gross,Budget,Jun,282937679
CDE,2025,ES,Gross,Budget,Mar,562924916
CDE,2025,ES,Gross,Budget,May,193038988
CDE,2025,ES,Gross,Budget,Nov,668743037
CDE,2025,ES,Gross,Budget,Oct,456462993
CDE,2025,ES,Gross,Budget,Sep,510335766
CDE,2025,ES,Gross,Forecast,Apr,20216967
CDE,2025,ES,Gross,Forecast,Aug,228310867
CDE,2025,ES,Gross,Forecast,Dec,410950625
CDE,2025,ES,Gross,Forecast,Feb,102499144
CDE,2025,ES,Gross,Forecast,Jan,864752597
CDE,2025,ES,Gross,Forecast,Jul,798956952
CDE,2025,ES,Gross,Forecast,Jun,519208183
CDE,2025,ES,Gross,Forecast,Mar,397536142
CDE,2025,ES,Gross,Forecast,May,224325697
CDE,2025,ES,Gross,Forecast,Nov,14306572
CDE,2025,ES,Gross,Forecast,Oct,94808274
CDE,2025,ES,Gross,Forecast,Sep,206236512
CDE,2025,ES,Net,Actual,Apr,710595333
CDE,2025,ES,Net,Actual,Aug,492111641
CDE,2025,ES,Net,Actual,Dec,556742493
CDE,2025,ES,Net,Actual,Feb,532395061
CDE,2025,ES,Net,Actual,Jan,985001993
CDE,2025,ES,Net,Actual,Jul,869790949
CDE,2025,ES,Net,Actual,Jun,12459563
CDE,2025,ES,Net,Actual,Mar,247700625
CDE,2025,ES,Net,Actual,May,227263476
CDE,2025,ES,Net,Actual,Nov,58936561
CDE,2025,ES,Net,Actual,Oct,689695394
CDE,2025,ES,Net,Actual,Sep,131061676
CDE,2025,ES,Net,Budget,Apr,140604678
CDE,2025,ES,Net,Budget,Aug,397641696
CDE,2025,ES,Net,Budget,Dec,273353777
CDE,2025,ES,Net,Budget,Feb,516138863
CDE,2025,ES,Net,Budget,Jan,811841420
CDE,2025,ES,Net,Budget,Jul,427935871
CDE,2025,ES,Net,Budget,Jun,214749166
CDE,2025,ES,Net,Budget,Mar,875293337
CDE,2025,ES,Net,Budget,May,179913919
CDE,2025,ES,Net,Budget,Nov,201730715
CDE,2025,ES,Net,Budget,Oct,299447855
CDE,2025,ES,Net,Budget,Sep,390788030
CDE,2025,ES,Net,Forecast,Apr,217692766
CDE,2025,ES,Net,Forecast,Aug,348270422
CDE,2025,ES,Net,Forecast,Dec,108668491
CDE,2025,ES,Net,Forecast,Feb,206683684
CDE,2025,ES,Net,Forecast,Jan,510432673
CDE,2025,ES,Net,Forecast,Jul,990062742
CDE,2025,ES,Net,Forecast,Jun,98717088
CDE,2025,ES,Net,Forecast,Mar,870461317
CDE,2025,ES,Net,Forecast,May,197340523
CDE,2025,ES,Net,Forecast,Nov,377522850
CDE,2025,ES,Net,Forecast,Oct,84006719
CDE,2025,ES,Net,Forecast,Sep,515994468
CDE,2025,ES,Op,Actual,Apr,672074613
CDE,2025,ES,Op,Actual,Aug,431978373
CDE,2025,ES,Op,Actual,Dec,131167365
CDE,2025,ES,Op,Actual,Feb,488868837
CDE,2025,ES,Op,Actual,Jan,197706436
CDE,2025,ES,Op,Actual,Jul,806673035
CDE,2025,ES,Op,Actual,Jun,381016584
CDE,2025,ES,Op,Actual,Mar,636910256
CDE,2025,ES,Op,Actual,May,246737429
CDE,2025,ES,Op,Actual,Nov,23921212
CDE,2025,ES,Op,Actual,Oct,434606255
CDE,2025,ES,Op,Actual,Sep,598203000
CDE,2025,ES,Op,Budget,Apr,355768708
CDE,2025,ES,Op,Budget,Aug,237079852
CDE,2025,ES,Op,Budget,Dec,405771289
CDE,2025,ES,Op,Budget,Feb,173514330
CDE,2025,ES,Op,Budget,Jan,977434058
CDE,2025,ES,Op,Budget,Jul,142156043
CDE,2025,ES,Op,Budget,Jun,162112774
CDE,2025,ES,Op,Budget,Mar,453703562
CDE,2025,ES,Op,Budget,May,389744170
CDE,2025,ES,Op,Budget,Nov,186405028
CDE,2025,ES,Op,Budget,Oct,43121973
CDE,2025,ES,Op,Budget,Sep,416154449
CDE,2025,ES,Op,Forecast,Apr,587346181
CDE,2025,ES,Op,Forecast,Aug,505313272
CDE,2025,ES,Op,Forecast,Dec,338965018
CDE,2025,ES,Op,Forecast,Feb,460152862
CDE,2025,ES,Op,Forecast,Jan,974234352
CDE,2025,ES,Op,Forecast,Jul,398206868
CDE,2025,ES,Op,Forecast,Jun,371981127
CDE,2025,ES,Op,Forecast,Mar,64803496
CDE,2025,ES,Op,Forecast,May,160674000
CDE,2025,ES,Op,Forecast,Nov,728098897
CDE,2025,ES,Op,Forecast,Oct,513681977
CDE,2025,ES,Op,Forecast,Sep,107001923
CDE,2025,FR,Gross,Actual,Apr,2030059308
CDE,2025,FR,Gross,Actual,Aug,3969894147
CDE,2025,FR,Gross,Actual,Dec,2152289089
CDE,2025,FR,Gross,Actual,Feb,1731428024
CDE,2025,FR,Gross,Actual,Jan,1214985168
CDE,2025,FR,Gross,Actual,Jul,2609402390
CDE,2025,FR,Gross,Actual,Jun,576796959
CDE,2025,FR,Gross,Actual,Mar,499437202
CDE,2025,FR,Gross,Actual,May,383491973
CDE,2025,FR,Gross,Actual,Nov,1189699008
CDE,2025,FR,Gross,Actual,Oct,2871508969
CDE,2025,FR,Gross,Actual,Sep,1932539359
CDE,2025,FR,Gross,Budget,Apr,900676480
CDE,2025,FR,Gross,Budget,Aug,3431448014
CDE,2025,FR,Gross,Budget,Dec,1331035057
CDE,2025,FR,Gross,Budget,Feb,1228625989
CDE,2025,FR,Gross,Budget,Jan,1665798932
CDE,2025,FR,Gross,Budget,Jul,2704710256
CDE,2025,FR,Gross,Budget,Jun,3325222133
CDE,2025,FR,Gross,Budget,Mar,1952346628
CDE,2025,FR,Gross,Budget,May,804281894
CDE,2025,FR,Gross,Budget,Nov,2261555212
CDE,2025,FR,Gross,Budget,Oct,3124576250
CDE,2025,FR,Gross,Budget,Sep,887985749
CDE,2025,FR,Gross,Forecast,Apr,2346880836
CDE,2025,FR,Gross,Forecast,Aug,4242213224
CDE,2025,FR,Gross,Forecast,Dec,4293470738
CDE,2025,FR,Gross,Forecast,Feb,1690484694
CDE,2025,FR,Gross,Forecast,Jan,4300448825
CDE,2025,FR,Gross,Forecast,Jul,1184897347
CDE,2025,FR,Gross,Forecast,Jun,1896588608
CDE,2025,FR,Gross,Forecast,Mar,3314037041
CDE,2025,FR,Gross,Forecast,May,182660108
CDE,2025,FR,Gross,Forecast,Nov,3494012020
CDE,2025,FR,Gross,Forecast,Oct,551680132
CDE,2025,FR,Gross,Forecast,Sep,1552317158
CDE,2025,FR,Net,Actual,Apr,2081576541
CDE,2025,FR,Net,Actual,Aug,1165335631
CDE,2025,FR,Net,Actual,Dec,2585682266
CDE,2025,FR,Net,Actual,Feb,60290584
CDE,2025,FR,Net,Actual,Jan,3451355791
CDE,2025,FR,Net,Actual,Jul,1965394221
CDE,2025,FR,Net,Actual,Jun,2138815579
CDE,2025,FR,Net,Actual,Mar,4326174341
CDE,2025,FR,Net,Actual,May,1094888097
CDE,2025,FR,Net,Actual,Nov,1600059760
CDE,2025,FR,Net,Actual,Oct,3216407837
CDE,2025,FR,Net,Actual,Sep,235416346
CDE,2025,FR,Net,Budget,Apr,1428332919
CDE,2025,FR,Net,Budget,Aug,3394185284
CDE,2025,FR,Net,Budget,Dec,210399920
CDE,2025,FR,Net,Budget,Feb,282689872
CDE,2025,FR,Net,Budget,Jan,308736808
CDE,2025,FR,Net,Budget,Jul,620238619
CDE,2025,FR,Net,Budget,Jun,3029278260
CDE,2025,FR,Net,Budget,Mar,3016038684
CDE,2025,FR,Net,Budget,May,679072401
CDE,2025,FR,Net,Budget,Nov,1443088685
CDE,2025,FR,Net,Budget,Oct,2027834876
CDE,2025,FR,Net,Budget,Sep,561774649
CDE,2025,FR,Net,Forecast,Apr,1987318829
CDE,2025,FR,Net,Forecast,Aug,3721698816
CDE,2025,FR,Net,Forecast,Dec,1802296499
CDE,2025,FR,Net,Forecast,Feb,12349440
CDE,2025,FR,Net,Forecast,Jan,3181536335
CDE,2025,FR,Net,Forecast,Jul,1879052651
CDE,2025,FR,Net,Forecast,Jun,914076805
CDE,2025,FR,Net,Forecast,Mar,3765422244
CDE,2025,FR,Net,Forecast,May,1419410844
CDE,2025,FR,Net,Forecast,Nov,2877911634
CDE,2025,FR,Net,Forecast,Oct,3480796240
CDE,2025,FR,Net,Forecast,Sep,1625707049
CDE,2025,FR,Op,Actual,Apr,165866904
CDE,2025,FR,Op,Actual,Aug,1855557103
CDE,2025,FR,Op,Actual,Dec,2908428349
CDE,2025,FR,Op,Actual,Feb,173773619
CDE,2025,FR,Op,Actual,Jan,3241632554
CDE,2025,FR,Op,Actual,Jul,64584786
CDE,2025,FR,Op,Actual,Jun,2202118165
CDE,2025,FR,Op,Actual,Mar,289526834
CDE,2025,FR,Op,Actual,May,604868786
CDE,2025,FR,Op,Actual,Nov,235074002
CDE,2025,FR,Op,Actual,Oct,159435388
CDE,2025,FR,Op,Actual,Sep,1464640517
CDE,2025,FR,Op,Budget,Apr,1027943358
CDE,2025,FR,Op,Budget,Aug,4530926533
CDE,2025,FR,Op,Budget,Dec,2519493041
CDE,2025,FR,Op,Budget,Feb,146318324
CDE,2025,FR,Op,Budget,Jan,4225907896
CDE,2025,FR,Op,Budget,Jul,1647995162
CDE,2025,FR,Op,Budget,Jun,679146252
CDE,2025,FR,Op,Budget,Mar,171481607
CDE,2025,FR,Op,Budget,May,99245942
CDE,2025,FR,Op,Budget,Nov,937919396
CDE,2025,FR,Op,Budget,Oct,28728268
CDE,2025,FR,Op,Budget,Sep,2153107113
CDE,2025,FR,Op,Forecast,Apr,2414519435
CDE,2025,FR,Op,Forecast,Aug,4208030128
CDE,2025,FR,Op,Forecast,Dec,482628575
CDE,2025,FR,Op,Forecast,Feb,180242859
CDE,2025,FR,Op,Forecast,Jan,277665723
CDE,2025,FR,Op,Forecast,Jul,1232174099
CDE,2025,FR,Op,Forecast,Jun,168362831
CDE,2025,FR,Op,Forecast,Mar,1198638265
CDE,2025,FR,Op,Forecast,May,23598225
CDE,2025,FR,Op,Forecast,Nov,510462230
CDE,2025,FR,Op,Forecast,Oct,825612110
CDE,2025,FR,Op,Forecast,Sep,1545872994
CDE,2025,ID,Gross,Actual,Apr,0
CDE,2025,ID,Gross,Actual,Aug,153385827
CDE,2025,ID,Gross,Actual,Dec,844182283
CDE,2025,ID,Gross,Actual,Feb,0
CDE,2025,ID,Gross,Actual,Jan,3153408984
CDE,2025,ID,Gross,Actual,Jul,1198096689
CDE,2025,ID,Gross,Actual,Jun,205077870
CDE,2025,ID,Gross,Actual,Mar,1187957062
CDE,2025,ID,Gross,Actual,May,1274229408
CDE,2025,ID,Gross,Actual,Nov,1629096799
CDE,2025,ID,Gross,Actual,Oct,832568157
CDE,2025,ID,Gross,Actual,Sep,3412949920
CDE,2025,ID,Gross,Budget,Apr,0
CDE,2025,ID,Gross,Budget,Aug,588619531
CDE,2025,ID,Gross,Budget,Dec,580421754
CDE,2025,ID,Gross,Budget,Feb,0
CDE,2025,ID,Gross,Budget,Jan,3901110659
CDE,2025,ID,Gross,Budget,Jul,96201057
CDE,2025,ID,Gross,Budget,Jun,552890738
CDE,2025,ID,Gross,Budget,Mar,1427272642
CDE,2025,ID,Gross,Budget,May,1164893131
CDE,2025,ID,Gross,Budget,Nov,1402023458
CDE,2025,ID,Gross,Budget,Oct,1052292261
CDE,2025,ID,Gross,Budget,Sep,2267078322
CDE,2025,ID,Gross,Forecast,Apr,0
CDE,2025,ID,Gross,Forecast,Aug,311273865
CDE,2025,ID,Gross,Forecast,Dec,259844351
CDE,2025,ID,Gross,Forecast,Feb,0
CDE,2025,ID,Gross,Forecast,Jan,6289684192
CDE,2025,ID,Gross,Forecast,Jul,1195929157
CDE,2025,ID,Gross,Forecast,Jun,631035153
CDE,2025,ID,Gross,Forecast,Mar,5363936146
CDE,2025,ID,Gross,Forecast,May,1290636958
CDE,2025,ID,Gross,Forecast,Nov,3165986378
CDE,2025,ID,Gross,Forecast,Oct,13972078
CDE,2025,ID,Gross,Forecast,Sep,925289208
CDE,2025,ID,Net,Actual,Apr,184235472
CDE,2025,ID,Net,Actual,Aug,2540087488
CDE,2025,ID,Net,Actual,Dec,287922860
CDE,2025,ID,Net,Actual,Feb,159306
CDE,2025,ID,Net,Actual,Jan,3367583019
CDE,2025,ID,Net,Actual,Jul,290480908
CDE,2025,ID,Net,Actual,Jun,251742978
CDE,2025,ID,Net,Actual,Mar,4050516063
CDE,2025,ID,Net,Actual,May,376690563
CDE,2025,ID,Net,Actual,Nov,5061964153
CDE,2025,ID,Net,Actual,Oct,620909799
CDE,2025,ID,Net,Actual,Sep,1614522075
CDE,2025,ID,Net,Budget,Apr,107928834
CDE,2025,ID,Net,Budget,Aug,593135666
CDE,2025,ID,Net,Budget,Dec,385653493
CDE,2025,ID,Net,Budget,Feb,335176
CDE,2025,ID,Net,Budget,Jan,4063194996
CDE,2025,ID,Net,Budget,Jul,1352932154
CDE,2025,ID,Net,Budget,Jun,413633904
CDE,2025,ID,Net,Budget,Mar,4366934525
CDE,2025,ID,Net,Budget,May,145674701
CDE,2025,ID,Net,Budget,Nov,1724069674
CDE,2025,ID,Net,Budget,Oct,511549796
CDE,2025,ID,Net,Budget,Sep,1658491292
CDE,2025,ID,Net,Forecast,Apr,144828038
CDE,2025,ID,Net,Forecast,Aug,1566050370
CDE,2025,ID,Net,Forecast,Dec,465224961
CDE,2025,ID,Net,Forecast,Feb,222457
CDE,2025,ID,Net,Forecast,Jan,5156257722
CDE,2025,ID,Net,Forecast,Jul,713043513
CDE,2025,ID,Net,Forecast,Jun,636818568
CDE,2025,ID,Net,Forecast,Mar,922116331
CDE,2025,ID,Net,Forecast,May,398433658
CDE,2025,ID,Net,Forecast,Nov,1647857598
CDE,2025,ID,Net,Forecast,Oct,256407458
CDE,2025,ID,Net,Forecast,Sep,2005791808
CDE,2025,ID,Op,Actual,Apr,367776364
CDE,2025,ID,Op,Actual,Aug,2144010660
CDE,2025,ID,Op,Actual,Dec,208587403
CDE,2025,ID,Op,Actual,Feb,106370
CDE,2025,ID,Op,Actual,Jan,2751329905
CDE,2025,ID,Op,Actual,Jul,815195585
CDE,2025,ID,Op,Actual,Jun,687836624
CDE,2025,ID,Op,Actual,Mar,4168389838
CDE,2025,ID,Op,Actual,May,1033854288
CDE,2025,ID,Op,Actual,Nov,3663867673
CDE,2025,ID,Op,Actual,Oct,611888010
CDE,2025,ID,Op,Actual,Sep,2354714475
CDE,2025,ID,Op,Budget,Apr,560581075
CDE,2025,ID,Op,Budget,Aug,1200708949
CDE,2025,ID,Op,Budget,Dec,230025188
CDE,2025,ID,Op,Budget,Feb,271122
CDE,2025,ID,Op,Budget,Jan,5404594463
CDE,2025,ID,Op,Budget,Jul,1752389626
CDE,2025,ID,Op,Budget,Jun,739901019
CDE,2025,ID,Op,Budget,Mar,2482347008
CDE,2025,ID,Op,Budget,May,1458507200
CDE,2025,ID,Op,Budget,Nov,1441304483
CDE,2025,ID,Op,Budget,Oct,963037300
CDE,2025,ID,Op,Budget,Sep,1570178898
CDE,2025,ID,Op,Forecast,Apr,502476355
CDE,2025,ID,Op,Forecast,Aug,578336530
CDE,2025,ID,Op,Forecast,Dec,332285727
CDE,2025,ID,Op,Forecast,Feb,239654
CDE,2025,ID,Op,Forecast,Jan,1649125786
CDE,2025,ID,Op,Forecast,Jul,706584902
CDE,2025,ID,Op,Forecast,Jun,115609192
CDE,2025,ID,Op,Forecast,Mar,12726851
CDE,2025,ID,Op,Forecast,May,732471196
CDE,2025,ID,Op,Forecast,Nov,2857500277
CDE,2025,ID,Op,Forecast,Oct,394055297
CDE,2025,ID,Op,Forecast,Sep,1010234542
CDE,2025,IN,Gross,Actual,Apr,1950871675
CDE,2025,IN,Gross,Actual,Aug,5234050994
CDE,2025,IN,Gross,Actual,Dec,4625452305
CDE,2025,IN,Gross,Actual,Feb,4636129002
CDE,2025,IN,Gross,Actual,Jan,409423958
CDE,2025,IN,Gross,Actual,Jul,2342116959
CDE,2025,IN,Gross,Actual,Jun,2169655358
CDE,2025,IN,Gross,Actual,Mar,290263772
CDE,2025,IN,Gross,Actual,May,984741992
CDE,2025,IN,Gross,Actual,Nov,469334538
CDE,2025,IN,Gross,Actual,Oct,1875929659
CDE,2025,IN,Gross,Actual,Sep,1084673101
CDE,2025,IN,Gross,Budget,Apr,3634862998
CDE,2025,IN,Gross,Budget,Aug,225596429
CDE,2025,IN,Gross,Budget,Dec,3413505474
CDE,2025,IN,Gross,Budget,Feb,5344601121
CDE,2025,IN,Gross,Budget,Jan,2075477296
CDE,2025,IN,Gross,Budget,Jul,968486313
CDE,2025,IN,Gross,Budget,Jun,5765990174
CDE,2025,IN,Gross,Budget,Mar,566104523
CDE,2025,IN,Gross,Budget,May,1162400286
CDE,2025,IN,Gross,Budget,Nov,455230256
CDE,2025,IN,Gross,Budget,Oct,75839877
CDE,2025,IN,Gross,Budget,Sep,2891752003
CDE,2025,IN,Gross,Forecast,Apr,7859911620
CDE,2025,IN,Gross,Forecast,Aug,2572473493
CDE,2025,IN,Gross,Forecast,Dec,1692496521
CDE,2025,IN,Gross,Forecast,Feb,3021623006
CDE,2025,IN,Gross,Forecast,Jan,4879782892
CDE,2025,IN,Gross,Forecast,Jul,2369184300
CDE,2025,IN,Gross,Forecast,Jun,521990612
CDE,2025,IN,Gross,Forecast,Mar,668684766
CDE,2025,IN,Gross,Forecast,May,1441991440
CDE,2025,IN,Gross,Forecast,Nov,1536240634
CDE,2025,IN,Gross,Forecast,Oct,1754264409
CDE,2025,IN,Gross,Forecast,Sep,1176454267
CDE,2025,IN,Net,Actual,Apr,3246956463
CDE,2025,IN,Net,Actual,Aug,4572782527
CDE,2025,IN,Net,Actual,Dec,3826040860
CDE,2025,IN,Net,Actual,Feb,560598242
CDE,2025,IN,Net,Actual,Jan,893401265
CDE,2025,IN,Net,Actual,Jul,313632952
CDE,2025,IN,Net,Actual,Jun,3417706041
CDE,2025,IN,Net,Actual,Mar,276240051
CDE,2025,IN,Net,Actual,May,1244066039
CDE,2025,IN,Net,Actual,Nov,821264204
CDE,2025,IN,Net,Actual,Oct,2162693248
CDE,2025,IN,Net,Actual,Sep,1844374629
CDE,2025,IN,Net,Budget,Apr,5489652201
CDE,2025,IN,Net,Budget,Aug,4244513366
CDE,2025,IN,Net,Budget,Dec,3654655300
CDE,2025,IN,Net,Budget,Feb,3093918780
CDE,2025,IN,Net,Budget,Jan,199230687
CDE,2025,IN,Net,Budget,Jul,3476351529
CDE,2025,IN,Net,Budget,Jun,2277911808
CDE,2025,IN,Net,Budget,Mar,89199157
CDE,2025,IN,Net,Budget,May,488319113
CDE,2025,IN,Net,Budget,Nov,82320172
CDE,2025,IN,Net,Budget,Oct,1151598844
CDE,2025,IN,Net,Budget,Sep,1904522255
CDE,2025,IN,Net,Forecast,Apr,3529991149
CDE,2025,IN,Net,Forecast,Aug,1935475707
CDE,2025,IN,Net,Forecast,Dec,2708859486
CDE,2025,IN,Net,Forecast,Feb,2905516454
CDE,2025,IN,Net,Forecast,Jan,6561240146
CDE,2025,IN,Net,Forecast,Jul,2311975947
CDE,2025,IN,Net,Forecast,Jun,3859718459
CDE,2025,IN,Net,Forecast,Mar,1005409559
CDE,2025,IN,Net,Forecast,May,657926821
CDE,2025,IN,Net,Forecast,Nov,913234146
CDE,2025,IN,Net,Forecast,Oct,2349977847
CDE,2025,IN,Net,Forecast,Sep,2364776531
CDE,2025,IN,Op,Actual,Apr,6644350215
CDE,2025,IN,Op,Actual,Aug,5096147148
CDE,2025,IN,Op,Actual,Dec,4122120357
CDE,2025,IN,Op,Actual,Feb,3843838138
CDE,2025,IN,Op,Actual,Jan,6165426585
CDE,2025,IN,Op,Actual,Jul,1852936369
CDE,2025,IN,Op,Actual,Jun,939664066
CDE,2025,IN,Op,Actual,Mar,741343058
CDE,2025,IN,Op,Actual,May,171009297
CDE,2025,IN,Op,Actual,Nov,315130055
CDE,2025,IN,Op,Actual,Oct,377468313
CDE,2025,IN,Op,Actual,Sep,3592281796
CDE,2025,IN,Op,Budget,Apr,5190447437
CDE,2025,IN,Op,Budget,Aug,2932894051
CDE,2025,IN,Op,Budget,Dec,4966355035
CDE,2025,IN,Op,Budget,Feb,415224679
CDE,2025,IN,Op,Budget,Jan,5182729100
CDE,2025,IN,Op,Budget,Jul,1658102702
CDE,2025,IN,Op,Budget,Jun,4499837430
CDE,2025,IN,Op,Budget,Mar,1118323324
CDE,2025,IN,Op,Budget,May,266207913
CDE,2025,IN,Op,Budget,Nov,1141785394
CDE,2025,IN,Op,Budget,Oct,512417230
CDE,2025,IN,Op,Budget,Sep,3046512958
CDE,2025,IN,Op,Forecast,Apr,8451122611
CDE,2025,IN,Op,Forecast,Aug,2731981206
CDE,2025,IN,Op,Forecast,Dec,2589910191
CDE,2025,IN,Op,Forecast,Feb,413462451
CDE,2025,IN,Op,Forecast,Jan,45278888
CDE,2025,IN,Op,Forecast,Jul,166527382
CDE,2025,IN,Op,Forecast,Jun,2528022162
CDE,2025,IN,Op,Forecast,Mar,1044851856
CDE,2025,IN,Op,Forecast,May,1183851664
CDE,2025,IN,Op,Forecast,Nov,196333272
CDE,2025,IN,Op,Forecast,Oct,1602807751
CDE,2025,IN,Op,Forecast,Sep,3456806436
CDE,2025,IT,Gross,Actual,Apr,269057753
CDE,2025,IT,Gross,Actual,Aug,0
CDE,2025,IT,Gross,Actual,Dec,0
CDE,2025,IT,Gross,Actual,Feb,0
CDE,2025,IT,Gross,Actual,Jan,426404249
CDE,2025,IT,Gross,Actual,Jul,2552322
CDE,2025,IT,Gross,Actual,Jun,16005849
CDE,2025,IT,Gross,Actual,Mar,25978439
CDE,2025,IT,Gross,Actual,May,43014293
CDE,2025,IT,Gross,Actual,Nov,268284118
CDE,2025,IT,Gross,Actual,Oct,3281938
CDE,2025,IT,Gross,Actual,Sep,19171799
CDE,2025,IT,Gross,Budget,Apr,310598324
CDE,2025,IT,Gross,Budget,Aug,0
CDE,2025,IT,Gross,Budget,Dec,0
CDE,2025,IT,Gross,Budget,Feb,0
CDE,2025,IT,Gross,Budget,Jan,32452766
CDE,2025,IT,Gross,Budget,Jul,2626302
CDE,2025,IT,Gross,Budget,Jun,28190165
CDE,2025,IT,Gross,Budget,Mar,48021945
CDE,2025,IT,Gross,Budget,May,190076443
CDE,2025,IT,Gross,Budget,Nov,553543737
CDE,2025,IT,Gross,Budget,Oct,6331626
CDE,2025,IT,Gross,Budget,Sep,14968851
CDE,2025,IT,Gross,Forecast,Apr,438182281
CDE,2025,IT,Gross,Forecast,Aug,0
CDE,2025,IT,Gross,Forecast,Dec,0
CDE,2025,IT,Gross,Forecast,Feb,0
CDE,2025,IT,Gross,Forecast,Jan,209052628
CDE,2025,IT,Gross,Forecast,Jul,3007042
CDE,2025,IT,Gross,Forecast,Jun,10115771
CDE,2025,IT,Gross,Forecast,Mar,20636744
CDE,2025,IT,Gross,Forecast,May,13232847
CDE,2025,IT,Gross,Forecast,Nov,226122835
CDE,2025,IT,Gross,Forecast,Oct,4323848
CDE,2025,IT,Gross,Forecast,Sep,8454231
CDE,2025,IT,Net,Actual,Apr,199315520
CDE,2025,IT,Net,Actual,Aug,0
CDE,2025,IT,Net,Actual,Dec,-139894337
CDE,2025,IT,Net,Actual,Feb,-1927282
CDE,2025,IT,Net,Actual,Jan,514990150
CDE,2025,IT,Net,Actual,Jul,8067069
CDE,2025,IT,Net,Actual,Jun,14140722
CDE,2025,IT,Net,Actual,Mar,28262041
CDE,2025,IT,Net,Actual,May,162373545
CDE,2025,IT,Net,Actual,Nov,87677630
CDE,2025,IT,Net,Actual,Oct,-19059597
CDE,2025,IT,Net,Actual,Sep,2646534
CDE,2025,IT,Net,Budget,Apr,221049366
CDE,2025,IT,Net,Budget,Aug,0
CDE,2025,IT,Net,Budget,Dec,-4401247
CDE,2025,IT,Net,Budget,Feb,-5068312
CDE,2025,IT,Net,Budget,Jan,506106812
CDE,2025,IT,Net,Budget,Jul,6058018
CDE,2025,IT,Net,Budget,Jun,14261533
CDE,2025,IT,Net,Budget,Mar,19041074
CDE,2025,IT,Net,Budget,May,127290341
CDE,2025,IT,Net,Budget,Nov,99007236
CDE,2025,IT,Net,Budget,Oct,-10495996
CDE,2025,IT,Net,Budget,Sep,11793477
CDE,2025,IT,Net,Forecast,Apr,245320023
CDE,2025,IT,Net,Forecast,Aug,0
CDE,2025,IT,Net,Forecast,Dec,-121333954
CDE,2025,IT,Net,Forecast,Feb,-2353244
CDE,2025,IT,Net,Forecast,Jan,332373686
CDE,2025,IT,Net,Forecast,Jul,38498
CDE,2025,IT,Net,Forecast,Jun,5190357
CDE,2025,IT,Net,Forecast,Mar,6136535
CDE,2025,IT,Net,Forecast,May,67975521
CDE,2025,IT,Net,Forecast,Nov,155085065
CDE,2025,IT,Net,Forecast,Oct,-2524362
CDE,2025,IT,Net,Forecast,Sep,14660524
CDE,2025,IT,Op,Actual,Apr,86202591
CDE,2025,IT,Op,Actual,Aug,0
CDE,2025,IT,Op,Actual,Dec,-14224166
CDE,2025,IT,Op,Actual,Feb,-4794795
CDE,2025,IT,Op,Actual,Jan,192466386
CDE,2025,IT,Op,Actual,Jul,5484603
CDE,2025,IT,Op,Actual,Jun,6663667
